,road_Rolling FG,road_Rolling 3P,road_Rolling FT,road_Rolling DR,road_Rolling AST,road_Rolling ST,road_Rolling TO,road_Rolling BL,road_Rolling PTS,road_Rolling AST/TO,road_Rolling 3P%,road_Rolling FG%,road_Rolling FT%,road_SPREAD,home_Rolling FG,home_Rolling 3P,home_Rolling FT,home_Rolling DR,home_Rolling AST,home_Rolling ST,home_Rolling TO,home_Rolling BL,home_Rolling PTS,home_Rolling AST/TO,home_Rolling 3P%,home_Rolling FG%,home_Rolling FT%,home_SPREAD,PLUS_MINUS,Home Team Won?
1498,36.43333333333333,4.866666666666666,15.966666666666667,31.666666666666668,20.833333333333332,8.8,13.366666666666667,4.033333333333333,93.7,1.7468953876074624,0.3258667458011245,0.45272990192250073,0.772473563694938,9.5,39.8,10.4,16.833333333333332,34.13333333333333,24.933333333333334,7.833333333333333,12.033333333333333,5.0,106.83333333333333,2.2211568986568975,0.3707719502207853,0.47519763062134507,0.6497058076530545,-9.5,8,1
1499,34.43333333333333,7.833333333333333,16.4,33.333333333333336,19.233333333333334,8.466666666666667,14.266666666666667,6.3,93.1,1.4295822777440423,0.35411692088532304,0.44115183098966015,0.6924684205850641,10.0,39.266666666666666,9.633333333333333,15.733333333333333,36.333333333333336,21.433333333333334,5.533333333333333,12.933333333333334,3.8333333333333335,103.9,1.780055536568694,0.36347908884611435,0.4607636566084681,0.8196885085889754,-10.0,-6,0
1500,35.96666666666667,4.566666666666666,21.6,30.133333333333333,20.633333333333333,7.566666666666666,14.4,3.7,98.1,1.5703590445502207,0.31288503278054375,0.44207691945915556,0.7989372532814998,20.0,40.8,11.0,14.266666666666667,34.0,27.433333333333334,9.2,13.166666666666666,5.866666666666666,106.86666666666666,2.2171076853429788,0.4057446247548645,0.46886858214739024,0.7606953662410489,-20.0,9,1
1501,39.4,6.666666666666667,16.966666666666665,31.866666666666667,21.633333333333333,7.033333333333333,12.633333333333333,4.0,102.43333333333334,1.9929962167462176,0.35136251417901015,0.4629495046118665,0.748129999713003,1.0,36.96666666666667,5.8,16.4,31.7,22.833333333333332,9.6,15.833333333333334,5.1,96.13333333333334,1.551379448556559,0.3338163832784575,0.44894895150499026,0.7362371322039062,-1.0,23,1
1502,38.166666666666664,12.0,17.333333333333332,33.13333333333333,22.833333333333332,7.833333333333333,14.4,4.133333333333334,105.66666666666667,1.6752024500553917,0.3833138921656948,0.4672427329837717,0.7464568415925671,10.5,38.0,8.566666666666666,16.633333333333333,32.8,23.766666666666666,8.166666666666666,12.3,2.8666666666666667,101.2,2.1861625874125883,0.3160593377575516,0.43127656584552004,0.7649394214146891,-10.5,39,1
1503,35.36666666666667,6.533333333333333,16.9,34.766666666666666,20.4,6.333333333333333,11.3,5.666666666666667,94.16666666666667,1.907997881747882,0.33360826667785887,0.4168863889371126,0.7812510539590194,8.0,37.7,8.033333333333333,14.8,31.0,21.666666666666668,7.166666666666667,12.133333333333333,4.866666666666666,98.23333333333333,2.112733313441518,0.328959439602894,0.4377806523306308,0.7076980105581314,-8.0,39,1
1504,37.3,6.4,20.6,32.733333333333334,21.633333333333333,6.866666666666666,15.666666666666666,4.133333333333334,101.6,1.4532970566871497,0.35741865184847643,0.45609313086337244,0.7363906640690306,8.5,37.93333333333333,8.766666666666667,16.733333333333334,31.166666666666668,21.633333333333333,8.933333333333334,13.266666666666667,4.466666666666667,101.36666666666666,1.7621217416341253,0.32954667635759577,0.43031917785417845,0.7273848824563842,-8.5,11,1
1505,40.7,8.333333333333334,20.866666666666667,35.1,21.433333333333334,7.4,14.233333333333333,4.8,110.6,1.6493734729796108,0.36368498938346916,0.4569643784423862,0.7865345485000381,2.5,37.333333333333336,8.533333333333333,17.7,34.46666666666667,22.4,6.366666666666666,12.366666666666667,4.4,100.9,2.0185432684503892,0.39273898430480725,0.45549386186410123,0.7715802479657096,-2.5,12,1
1506,38.06666666666667,10.366666666666667,15.3,31.166666666666668,25.8,9.466666666666667,14.1,4.666666666666667,101.8,1.9537172678542638,0.3769804482008966,0.4620020585189021,0.7853477200196364,9.0,37.2,5.866666666666666,15.5,34.833333333333336,23.366666666666667,7.033333333333333,14.466666666666667,4.366666666666666,95.76666666666667,1.7525060165153044,0.3341313061387095,0.4539598225895806,0.7459464897664903,-9.0,9,1
1507,36.93333333333333,8.033333333333333,15.1,32.166666666666664,23.266666666666666,6.133333333333334,13.7,6.833333333333333,97.0,1.8344206828030356,0.4064336305807777,0.46121460761322036,0.726506010595286,5.0,37.333333333333336,11.0,19.5,32.233333333333334,23.933333333333334,9.133333333333333,15.6,5.166666666666667,105.16666666666667,1.636287496236682,0.344525859925961,0.4482624709305247,0.7148840624831581,-5.0,7,1
